VisitNumber,refund,purchase,TripType,Weekday
23645,0,15,7,1
23649,0,2,3,1
23650,0,15,39,1
23651,0,2,9,1
23654,0,5,5,1
23655,0,7,5,1
23656,0,12,39,1
23657,0,1,5,1
23659,0,7,24,1
23662,0,1,8,1
23663,0,1,7,1
23667,0,1,8,1
23671,0,4,22,1
23672,0,19,15,1
23673,0,15,39,1
23674,2,4,3,1
23675,0,1,9,1
23676,0,21,39,1
23678,0,5,999,1
23679,0,3,9,1
23681,0,8,25,1
23682,0,3,6,1
23692,0,25,40,1
23693,0,13,39,1
23694,0,10,37,1
23698,0,18,44,1
23703,0,3,8,1
23704,0,4,5,1
23707,0,2,30,1
23709,1,0,999,1
23711,0,3,8,1
23712,0,1,4,1
23715,0,2,7,1
23716,0,6,35,1
23717,0,4,37,1
23720,0,1,3,1
23721,0,7,33,1
23722,0,2,3,1
23725,2,0,999,1
23726,0,1,3,1
23731,0,5,15,1
23734,0,1,5,1
23736,0,1,9,1
23739,0,7,36,1
23742,0,2,22,1
23744,0,19,39,1
23747,0,1,9,1
23749,0,10,36,1
23750,0,1,8,1
23753,0,8,7,1
23754,0,1,3,1
23757,0,8,5,1
23758,0,6,39,1
23760,0,41,40,1
23761,0,7,35,1
23762,0,8,39,1
23766,0,3,8,1
23767,1,0,999,1
23770,0,1,3,1
23773,0,6,24,1
23774,0,9,7,1
23775,0,7,38,1
23778,0,5,32,1
23780,0,10,24,1
23781,2,9,999,1
23783,0,22,40,1
23785,0,8,7,1
23788,0,1,4,1
23789,0,6,5,1
23791,0,9,24,1
23793,0,12,39,1
23796,0,3,9,1
23799,0,2,8,1
23805,0,5,35,1
23806,0,2,3,1
23809,0,6,37,1
23812,0,2,8,1
23813,1,1,999,1
23814,0,3,9,1
23815,0,6,43,1
23816,0,12,25,1
23817,0,2,6,1
23819,0,1,8,1
23820,0,2,5,1
23821,1,4,8,1
23822,0,2,8,1
23823,0,6,39,1
23826,0,10,39,1
23828,1,0,999,1
23830,0,2,31,1
23831,1,0,999,1
23832,0,7,38,1
23833,0,6,43,1
23838,0,1,6,1
23839,0,14,7,1
23841,0,9,38,1
23843,0,3,5,1
23845,0,1,6,1
23846,0,18,40,1
23848,0,1,999,1
23849,0,1,9,1
23850,0,3,3,1
23851,0,13,44,1
23852,0,6,35,1
23854,0,8,32,1
23855,0,4,5,1
23857,1,19,37,1
23858,0,1,5,1
23859,0,3,8,1
23860,0,6,24,1
23862,0,8,43,1
23866,0,7,25,1
23869,0,8,15,1
23870,1,1,999,1
23871,3,0,999,1
23873,0,4,39,1
23874,0,1,6,1
23880,0,8,7,1
23881,0,66,40,1
23882,0,8,24,1
23883,0,3,8,1
23889,2,4,31,1
23890,0,8,32,1
23891,0,14,15,1
23892,9,0,999,1
23893,0,2,9,1
23895,0,2,3,1
23898,0,25,40,1
23900,1,55,37,1
23902,2,36,37,1
23903,0,2,8,1
23906,0,5,15,1
23907,1,3,8,1
23909,0,4,32,1
23910,0,45,40,1
23913,0,17,39,1
23915,0,6,34,1
23916,0,2,31,1
23918,0,2,9,1
23922,0,3,9,1
23924,0,12,25,1
23926,0,2,999,1
23927,0,1,8,1
23928,0,2,999,1
23930,0,1,8,1
23931,0,29,40,1
23935,1,39,40,1
23936,2,8,39,1
23937,0,7,33,1
23942,0,19,39,1
23943,0,2,3,1
23944,0,3,32,1
23946,0,2,8,1
23949,0,2,5,1
23951,0,3,8,1
23954,0,2,8,1
23956,0,13,22,1
23957,1,0,999,1
23958,0,13,39,1
23959,0,6,7,1
23960,0,4,36,1
23962,0,4,15,1
23963,0,2,8,1
23966,0,9,39,1
23967,0,5,5,1
23972,0,24,40,1
23974,0,1,9,1
23976,0,9,39,1
23977,0,1,9,1
23981,0,2,8,1
23982,0,7,7,1
23983,0,7,7,1
23984,2,21,44,1
23988,0,3,9,1
23989,0,8,7,1
23990,0,1,999,1
23992,0,8,32,1
23993,0,2,31,1
23999,1,0,999,1
24001,0,3,3,1
24004,0,26,38,1
24006,0,2,3,1
24009,0,2,3,1
24013,1,21,40,1
24014,0,20,40,1
24015,0,1,9,1
24020,0,4,5,1
24026,0,18,39,1
24030,0,2,8,1
24031,0,23,41,1
24034,1,4,8,1
24035,0,1,4,1
24037,0,39,40,1
24039,0,2,8,1
24041,1,5,36,1
24044,0,12,44,1
24045,0,45,40,1
24046,0,4,35,1
24047,0,18,39,1
24048,0,13,39,1
24051,0,4,38,1
24059,0,1,9,1
24060,1,17,41,1
24062,0,5,35,1
24064,0,12,15,1
24065,0,5,32,1
24067,1,1,999,1
24071,0,6,43,1
24073,0,32,40,1
24075,0,7,24,1
24076,0,32,37,1
24077,0,14,35,1
24081,0,5,39,1
24082,0,3,5,1
24084,0,9,39,1
24086,0,9,42,1
24087,0,11,39,1
24088,0,67,40,1
24093,0,8,39,1
24094,0,8,38,1
24097,0,12,39,1
24100,0,1,8,1
24102,0,2,5,1
24103,0,2,8,1
24104,0,37,40,1
24110,0,5,6,1
24111,0,15,24,1
24112,0,15,36,1
24114,0,17,37,1
24116,0,4,24,1
24118,0,4,7,1
24120,0,3,9,1
24126,0,13,39,1
24127,0,2,9,1
24128,0,17,39,1
24129,0,2,8,1
24133,0,2,22,1
24135,0,1,9,1
24139,0,2,8,1
24141,0,1,9,1
24142,0,3,8,1
24143,0,6,5,1
24145,5,5,999,1
24147,0,11,39,1
24148,0,14,27,1
24149,0,6,39,1
24159,0,32,40,1
24162,1,0,999,1
24163,0,7,39,1
24169,0,2,8,1
24171,0,1,4,1
24173,0,4,24,1
24177,0,29,40,1
24179,0,1,6,1
24182,0,1,8,1
24184,0,2,7,1
24185,0,2,22,1
24186,0,23,25,1
24190,0,4,36,1
24193,0,11,21,1
24194,0,8,33,1
24196,0,2,5,1
24197,0,3,8,1
24199,0,5,33,1
24201,0,2,3,1
24203,0,2,3,1
24204,0,2,33,1
24205,0,1,8,1
24206,0,5,32,1
24210,0,1,5,1
24212,0,3,5,1
24213,0,30,36,1
24216,0,3,8,1
24217,0,9,18,1
24218,0,23,44,1
24220,0,1,9,1
24225,0,2,9,1
24226,0,5,6,1
24227,0,1,5,1
24230,0,8,24,1
24232,3,0,999,1
24234,0,9,37,1
24235,0,7,42,1
24237,0,1,9,1
24238,0,1,3,1
24239,0,25,40,1
24240,0,2,7,1
24241,0,1,9,1
24242,0,5,24,1
24244,0,2,22,1
24246,0,7,24,1
24247,0,2,8,1
24248,0,6,32,1
24249,0,13,21,1
24250,0,2,8,1
24251,0,4,7,1
24255,0,7,39,1
24256,0,4,43,1
24257,0,3,8,1
24258,0,4,33,1
24259,0,1,3,1
24262,0,2,4,1
24265,0,23,40,1
24266,0,18,15,1
24269,0,5,999,1
24271,0,4,38,1
24272,0,1,7,1
24273,0,2,999,1
24274,1,24,40,1
24275,0,2,3,1
24277,0,42,40,1
24278,0,8,39,1
24282,0,1,8,1
24284,1,14,7,1
24286,1,9,24,1
24288,0,2,8,1
24293,0,3,8,1
24294,0,2,8,1
24295,0,3,25,1
24296,0,2,9,1
24297,0,8,7,1
24298,0,28,40,1
24300,0,58,40,1
24301,0,18,39,1
24302,0,11,37,1
24303,0,6,15,1
24305,1,0,999,1
24308,0,9,34,1
24312,0,1,5,1
24313,0,6,25,1
24315,0,6,35,1
24317,0,1,5,1
24320,0,10,32,1
24321,1,23,37,1
24323,0,7,31,1
24327,0,2,9,1
24328,0,3,8,1
24329,0,1,8,1
24332,0,3,8,1
24333,0,21,40,1
24336,0,5,7,1
24337,0,6,7,1
24338,0,4,24,1
24340,0,1,9,1
24342,0,10,7,1
24343,0,4,26,1
24344,0,18,38,1
24345,1,47,38,1
24349,0,5,25,1
24351,0,1,999,1
24356,0,1,8,1
24359,0,7,38,1
24360,0,6,6,1
24361,0,6,999,1
24362,0,23,40,1
24363,0,5,25,1
24364,1,26,24,1
24366,1,1,999,1
24369,0,7,33,1
24373,1,3,24,1
24374,4,9,32,1
24375,0,4,999,1
24377,1,0,999,1
24383,0,12,38,1
24385,0,2,3,1
24386,0,3,8,1
24388,0,6,41,1
24391,1,0,999,1
24393,0,4,999,1
24395,0,38,40,1
24400,0,13,39,1
24401,0,1,7,1
24408,0,3,27,1
24414,0,2,9,1
24416,3,3,999,1
24417,0,8,34,1
24418,0,11,39,1
24420,1,0,999,1
24422,0,9,7,1
24424,0,33,40,1
24425,0,15,5,1
24426,2,53,40,1
24427,0,6,7,1
24430,0,10,44,1
24432,0,5,39,1
24433,0,1,8,1
24439,0,5,7,1
24441,1,0,999,1
24443,1,38,40,1
24445,0,11,38,1
24448,0,7,39,1
24450,0,9,25,1
24454,0,27,40,1
24455,0,3,8,1
24457,0,4,37,1
24458,0,15,39,1
24461,0,2,999,1
24463,0,2,9,1
24464,0,31,32,1
24465,0,20,40,1
24466,0,7,39,1
24468,0,1,24,1
24470,0,17,24,1
24473,1,1,999,1
24474,1,0,999,1
24477,0,1,9,1
24480,0,14,39,1
24481,1,5,32,1
24484,1,0,999,1
24488,0,1,30,1
24491,0,9,39,1
24492,0,1,9,1
24497,0,4,25,1
24498,0,3,9,1
24499,0,1,6,1
24500,0,3,5,1
24502,0,2,9,1
24506,0,1,8,1
24509,0,3,9,1
24510,0,1,3,1
24512,0,2,8,1
24513,7,0,999,1
24514,0,25,38,1
24515,0,15,24,1
24516,0,17,39,1
24519,0,2,3,1
24522,0,11,43,1
24526,0,4,22,1
24527,0,15,39,1
24530,1,4,3,1
24531,0,1,8,1
24534,0,22,40,1
24535,0,7,25,1
24537,0,3,22,1
24540,0,2,8,1
24542,0,11,24,1
24543,0,19,42,1
24545,0,11,24,1
24546,0,1,8,1
24548,0,22,42,1
24549,4,0,999,1
24550,0,2,31,1
24552,0,2,3,1
24554,0,52,40,1
24555,0,2,3,1
24556,0,4,7,1
24558,0,4,22,1
24560,1,4,9,1
24561,3,0,999,1
24562,0,11,15,1
24563,0,5,39,1
24565,0,14,39,1
24566,1,0,999,1
24569,0,6,999,1
24570,0,4,24,1
24571,0,3,8,1
24572,0,3,30,1
24577,1,6,38,1
24578,0,6,39,1
24580,0,7,36,1
24581,0,2,32,1
24582,0,1,9,1
24583,0,1,7,1
24585,0,1,8,1
24586,0,1,8,1
24587,0,32,37,1
24590,0,18,25,1
24592,1,1,999,1
24593,0,5,7,1
24594,1,25,40,1
24595,0,2,5,1
24601,0,4,32,1
24603,0,5,38,1
24605,1,1,999,1
24606,0,7,22,1
24609,0,7,36,1
24611,1,1,999,1
24612,0,2,9,1
24615,0,26,40,1
24616,0,8,39,1
24625,0,31,40,1
24627,0,12,36,1
24629,0,15,25,1
24632,3,10,24,1
24640,0,9,38,1
24642,0,9,39,1
24645,0,3,26,1
24646,0,4,39,1
24647,0,1,5,1
24648,0,4,42,1
24654,0,26,37,1
24655,0,8,32,1
24657,0,20,41,1
24660,0,3,8,1
24661,1,0,999,1
24665,0,3,25,1
24667,0,38,40,1
24672,1,10,42,1
24673,0,2,999,1
24674,0,8,39,1
24676,0,4,35,1
24679,0,10,39,1
24680,0,47,40,1
24681,0,2,3,1
24682,0,3,9,1
24685,0,10,39,1
24686,0,2,35,1
24692,0,3,31,1
24695,0,19,37,1
24697,0,9,32,1
24699,0,8,36,1
24702,0,25,40,1
24703,0,4,39,1
24704,0,1,21,1
24706,0,15,39,1
24707,0,1,22,1
24708,0,4,25,1
24709,0,2,36,1
24711,0,4,7,1
24714,0,6,35,1
24715,0,17,33,1
24717,0,5,21,1
24720,1,38,40,1
24723,0,1,6,1
24724,0,4,39,1
24727,0,37,36,1
24729,0,6,37,1
24730,0,5,25,1
24731,1,0,999,1
24735,0,7,26,1
24736,0,4,7,1
24739,0,1,9,1
24740,0,17,42,1
24744,0,2,3,1
24747,0,1,9,1
24748,0,4,26,1
24750,0,4,21,1
24754,0,1,3,1
24757,0,13,32,1
24758,0,7,7,1
24759,0,2,7,1
24764,0,2,8,1
24765,0,2,3,1
24766,0,3,8,1
24767,0,6,15,1
24770,0,1,5,1
24771,0,13,37,1
24774,0,16,39,1
24776,0,87,24,1
24780,0,13,39,1
24782,0,10,28,1
24783,0,3,8,1
24786,0,3,9,1
24788,0,1,9,1
24790,0,2,5,1
24792,0,1,7,1
24793,0,2,3,1
24794,0,13,36,1
24797,1,28,40,1
24798,0,22,40,1
24803,0,1,4,1
24804,0,11,39,1
24809,0,4,35,1
24810,0,9,25,1
24812,0,4,25,1
24815,0,5,15,1
24817,0,1,8,1
24823,0,25,40,1
24824,0,13,24,1
24825,0,2,30,1
24827,1,19,38,1
24829,0,5,32,1
24833,0,6,39,1
24834,0,14,39,1
24835,0,1,5,1
24836,0,6,21,1
24837,1,28,40,1
24841,0,7,39,1
24843,0,1,9,1
24849,0,37,38,1
24850,0,10,38,1
24852,1,3,8,1
24853,1,5,999,1
24854,1,7,32,1
24856,0,1,999,1
24860,0,15,39,1
24864,0,4,26,1
24865,0,1,8,1
24866,0,1,9,1
24869,0,5,38,1
24873,0,8,41,1
24874,0,23,40,1
24875,0,2,7,1
24876,0,5,24,1
24877,1,1,999,1
24878,0,14,32,1
24880,0,1,9,1
24881,0,2,37,1
24883,0,1,8,1
24884,0,16,39,1
24885,0,15,39,1
24889,1,1,999,1
24890,0,1,8,1
24891,0,6,25,1
24894,0,3,9,1
24896,0,32,40,1
24898,0,2,8,1
24901,0,9,35,1
24909,0,16,32,1
24911,1,1,999,1
24913,0,2,29,1
24915,0,2,8,1
24917,0,18,39,1
24918,0,18,999,1
24919,1,0,999,1
24920,0,19,24,1
24921,1,4,9,1
24922,0,6,39,1
24924,0,4,20,1
24927,0,9,30,1
24933,0,28,40,1
24935,0,6,34,1
24936,1,1,999,1
24937,0,5,25,1
24939,0,2,24,1
24940,0,25,44,1
24942,0,19,37,1
24946,1,18,38,1
24947,0,4,36,1
24948,0,1,5,1
24950,0,2,8,1
24955,0,9,32,1
24957,0,5,39,1
24963,0,1,9,1
24964,0,41,38,1
24965,0,11,24,1
24973,0,6,26,1
24975,0,2,9,1
24978,0,1,9,1
24979,1,0,999,1
24982,0,1,9,1
24983,0,1,6,1
24984,0,1,9,1
24986,0,1,4,1
24989,0,48,40,1
24990,0,10,42,1
24991,0,1,35,1
24992,0,38,40,1
24993,0,3,8,1
24994,0,4,5,1
24995,0,14,44,1
24996,1,8,39,1
24999,0,2,5,1
25000,0,15,39,1
25003,0,2,8,1
25005,0,9,24,1
25008,0,15,999,1
25009,0,5,26,1
25018,0,8,31,1
25019,0,11,33,1
25020,0,1,8,1
25021,0,1,999,1
25022,0,2,3,1
25024,0,3,8,1
25025,1,14,39,1
25028,0,2,8,1
25032,0,8,7,1
25033,1,7,999,1
25036,0,10,44,1
25037,0,1,8,1
25039,0,9,29,1
25040,0,1,5,1
25042,0,2,32,1
25043,1,0,999,1
25045,1,24,44,1
25046,0,1,9,1
25049,1,65,40,1
25050,0,1,999,1
25051,0,3,9,1
25053,0,6,39,1
25057,0,2,3,1
25058,0,3,9,1
25060,0,32,40,1
25061,0,8,44,1
25062,1,11,44,1
25064,1,2,8,1
25065,0,8,26,1
25067,0,1,4,1
25068,0,40,40,1
25069,0,6,25,1
25071,0,4,4,1
25072,0,9,39,1
25074,0,3,25,1
25075,0,2,3,1
25076,0,60,40,1
25078,0,56,14,1
25079,2,0,999,1
25081,0,8,36,1
25082,0,67,40,1
25083,2,2,999,1
25084,0,7,38,1
25092,0,1,9,1
25093,0,21,40,1
25096,0,4,39,1
25097,0,10,36,1
25100,0,8,42,1
25104,0,1,8,1
25108,0,5,5,1
25110,0,4,26,1
25111,0,2,8,1
25112,0,9,32,1
25114,0,2,9,1
25115,0,4,24,1
25116,0,17,24,1
25118,0,4,36,1
25119,1,0,999,1
25120,0,4,24,1
25121,0,10,7,1
25123,0,24,40,1
25124,0,2,8,1
25125,0,4,32,1
25127,0,7,24,1
25129,0,5,39,1
25130,0,12,24,1
25132,1,0,999,1
25133,0,9,38,1
25137,0,5,5,1
25138,0,1,23,1
25140,0,7,35,1
25141,0,5,24,1
25142,0,2,7,1
25143,0,68,40,1
25144,1,0,999,1
25145,0,7,32,1
25147,0,1,7,1
25148,1,10,39,1
25149,0,8,44,1
25152,0,1,3,1
25154,0,5,25,1
25157,0,32,5,1
25158,0,9,44,1
25160,0,8,37,1
25162,1,2,24,1
25163,0,12,24,1
25165,0,1,8,1
25167,0,2,8,1
25168,0,3,7,1
25170,2,2,999,1
25174,0,10,39,1
25175,0,1,999,1
25177,0,26,40,1
25179,2,2,999,1
25183,0,16,39,1
25187,1,42,40,1
25188,0,9,7,1
25190,0,16,39,1
25191,0,57,42,1
25192,0,22,40,1
25200,0,31,40,1
25201,0,3,8,1
25202,0,6,24,1
25203,0,31,40,1
25206,0,46,44,1
25207,0,1,9,1
25211,0,16,30,1
25213,1,44,40,1
25216,0,3,9,1
25220,0,5,33,1
25221,0,1,9,1
25223,2,18,39,1
25227,0,2,9,1
25229,0,11,34,1
25230,0,1,9,1
25233,0,3,9,1
25234,0,3,8,1
25236,0,3,999,1
25237,0,9,39,1
25239,0,4,20,1
25240,0,39,40,1
25242,0,2,8,1
25245,0,3,9,1
25247,0,31,40,1
25250,0,10,39,1
25253,0,1,9,1
25254,0,21,36,1
25257,0,9,32,1
25258,0,9,35,1
25260,0,4,24,1
25262,0,9,25,1
25265,0,1,9,1
25266,0,19,32,1
25267,1,29,40,1
25271,0,1,5,1
25272,0,4,24,1
25273,0,2,8,1
25274,0,24,40,1
25276,0,4,42,1
25277,0,26,38,1
25279,0,7,5,1
25282,1,12,44,1
25284,0,2,8,1
25285,0,2,6,1
25290,0,10,38,1
25291,0,9,25,1
25293,0,2,3,1
25295,0,26,40,1
25298,0,1,8,1
25301,0,2,30,1
25302,0,11,39,1
25303,0,14,25,1
25306,0,6,39,1
25307,0,22,40,1
25310,0,4,24,1
25311,0,8,24,1
25312,0,7,37,1
25313,0,6,42,1
25314,0,5,33,1
25315,0,4,38,1
25317,0,2,9,1
25319,0,2,8,1
25320,0,5,15,1
25321,0,6,36,1
25322,2,11,39,1
25323,0,2,9,1
25324,1,7,19,1
25327,0,6,39,1
25328,0,10,44,1
25329,0,3,9,1
25330,0,2,5,1
25332,0,3,9,1
25334,0,25,42,1
25339,0,4,24,1
25340,1,7,7,1
25342,0,1,8,1
25343,0,8,21,1
25344,0,5,39,1
25345,0,4,35,1
25347,0,1,9,1
25348,0,3,8,1
25350,0,18,32,1
25351,0,1,8,1
25352,0,4,38,1
25355,0,3,999,1
25356,0,24,38,1
25361,0,3,7,1
25362,0,3,42,1
25363,1,1,999,1
25364,0,25,40,1
25365,0,1,8,1
25367,0,2,9,1
25368,0,14,39,1
25369,0,13,39,1
25370,0,21,40,1
25371,0,2,4,1
25377,0,6,25,1
25381,0,5,7,1
25382,1,14,24,1
25383,0,6,39,1
25384,0,7,39,1
25386,0,4,41,1
25387,0,2,8,1
25388,0,2,8,1
25389,1,1,999,1
25390,0,10,38,1
25393,0,10,39,1
25394,0,8,24,1
25397,0,2,8,1
25401,0,2,9,1
25402,0,19,39,1
25403,0,7,39,1
25404,0,4,38,1
25405,0,7,39,1
25406,0,3,6,1
25407,0,4,32,1
25409,0,23,32,1
25412,0,4,34,1
25414,0,76,40,1
25415,0,1,3,1
25416,0,1,9,1
25418,0,3,32,1
25419,0,17,39,1
25420,0,11,36,1
25424,0,2,7,1
25426,0,22,40,1
25428,0,15,36,1
25430,0,6,7,1
25432,0,5,15,1
25433,0,8,33,1
25434,0,4,18,1
25436,0,2,8,1
25438,0,2,9,1
25442,0,2,9,1
25443,1,3,9,1
25444,0,24,40,1
25445,0,24,38,1
25447,0,4,36,1
25448,0,19,39,1
25452,0,3,25,1
25455,1,12,39,1
25457,0,2,5,1
25460,0,8,39,1
25461,0,4,21,1
25464,0,6,36,1
25465,2,10,39,1
25466,0,4,33,1
25467,0,4,30,1
25476,0,1,8,1
25477,0,4,25,1
25479,1,88,40,1
25480,0,2,8,1
25485,0,14,7,1
25487,0,3,8,1
25489,0,4,32,1
25490,0,20,40,1
25491,0,18,39,1
25495,0,2,8,1
25496,0,1,9,1
25497,0,11,39,1
25498,0,2,8,1
25499,1,2,6,1
25502,0,5,4,1
25503,0,6,32,1
25505,0,3,6,1
25506,0,10,38,1
25507,0,16,15,1
25508,0,6,42,1
25509,0,2,4,1
25510,0,3,8,1
25513,0,1,9,1
25515,2,6,4,1
25518,0,31,42,1
25519,0,6,38,1
25520,0,12,7,1
25521,0,2,7,1
25522,0,2,9,1
25524,0,1,8,1
25526,0,2,8,1
25527,0,10,24,1
25529,0,3,8,1
25532,0,16,38,1
25534,0,2,9,1
25538,0,7,7,1
25539,0,4,36,1
25540,0,2,24,1
25544,0,8,30,1
25545,0,5,28,1
25547,0,2,9,1
25548,1,6,38,1
25549,0,3,5,1
25553,0,3,22,1
25555,0,5,26,1
25559,0,6,36,1
25560,0,12,38,1
25562,0,16,39,1
25563,1,22,24,1
25564,0,7,37,1
25565,0,6,36,1
25566,0,1,9,1
25568,0,1,8,1
25569,0,12,39,1
25571,0,2,8,1
25572,0,5,30,1
25575,0,3,6,1
25576,0,10,25,1
25579,0,17,39,1
25583,0,6,21,1
25585,0,1,5,1
25586,0,2,8,1
25588,0,2,30,1
25590,0,5,999,1
25591,0,3,8,1
25592,0,3,9,1
25593,0,10,24,1
25595,1,7,35,1
25596,0,5,20,1
25597,0,30,40,1
25598,0,6,21,1
25599,0,12,32,1
25600,0,13,32,1
25602,0,2,9,1
25603,0,7,22,1
25605,0,2,3,1
25608,0,1,8,1
25613,0,1,6,1
25615,0,1,9,1
25616,0,3,999,1
25618,0,1,999,1
25619,0,2,9,1
25620,0,5,36,1
25622,0,5,38,1
25624,0,2,8,1
25626,0,2,8,1
25627,4,4,999,1
25629,1,19,21,1
25633,0,34,38,1
25634,3,47,40,1
25636,0,3,8,1
25637,0,2,8,1
25638,0,3,33,1
25640,0,8,36,1
25642,0,2,9,1
25643,0,1,8,1
25644,0,9,24,1
25647,0,2,999,1
25648,0,2,9,1
25651,0,13,35,1
25652,0,4,42,1
25655,0,10,34,1
25662,0,17,44,1
25663,0,2,5,1
25666,0,18,37,1
25667,0,3,9,1
25669,0,7,25,1
25670,0,8,42,1
25671,0,5,35,1
25672,0,17,24,1
25673,0,9,38,1
25674,0,1,9,1
25675,0,5,41,1
25676,0,14,39,1
25678,0,4,38,1
25680,0,1,8,1
25684,2,5,9,1
25685,0,4,33,1
25688,0,15,39,1
25689,0,10,30,1
25691,0,4,8,1
25692,0,5,37,1
25696,0,5,24,1
25697,0,7,39,1
25699,0,5,30,1
25701,0,23,40,1
25702,0,4,18,1
25706,0,1,3,1
25708,0,8,44,1
25709,0,13,39,1
25715,0,8,24,1
25716,0,8,38,1
25718,0,9,35,1
25722,0,23,40,1
25724,0,9,15,1
25726,0,5,39,1
25727,0,3,3,1
25728,0,4,39,1
25730,0,11,36,1
25732,0,59,40,1
25733,0,10,25,1
25735,0,33,40,1
25736,1,4,4,1
25737,0,2,9,1
25739,0,13,37,1
25740,0,6,29,1
25744,0,9,39,1
25749,0,24,44,1
25750,0,18,39,1
25751,0,1,6,1
25752,0,19,40,1
25754,0,4,22,1
25755,0,4,39,1
25756,0,1,8,1
25757,0,27,40,1
25758,0,10,39,1
25760,0,4,42,1
25761,0,10,39,1
25762,2,44,40,1
25763,0,6,42,1
25765,0,13,24,1
25766,0,13,32,1
25769,2,9,24,1
25773,0,1,6,1
25774,0,5,15,1
25775,0,2,8,1
25776,0,24,40,1
25777,0,11,39,1
25781,0,3,9,1
25783,0,3,31,1
25784,0,2,3,1
25785,0,4,8,1
25787,0,1,5,1
25789,0,3,6,1
25795,0,1,8,1
25797,0,11,39,1
25800,0,4,36,1
25803,0,1,24,1
25804,0,2,7,1
25807,0,1,8,2
25808,0,4,25,2
25810,0,1,7,2
25812,0,1,8,2
25814,0,2,8,2
25815,0,2,7,2
25817,0,1,8,2
25819,0,1,9,2
25821,0,3,8,2
25822,0,5,39,2
25823,0,4,7,2
25824,0,3,3,2
25826,0,3,6,2
25827,0,4,39,2
25829,0,1,26,2
25830,0,2,28,2
25832,0,1,8,2
25834,0,18,39,2
25835,0,4,38,2
25836,0,13,999,2
25837,0,1,8,2
25841,0,2,7,2
25842,0,3,8,2
25848,0,2,8,2
25850,0,5,39,2
25851,0,1,8,2
25852,0,1,5,2
25854,0,2,9,2
25856,0,1,9,2
25857,0,11,42,2
25858,0,2,9,2
25859,0,5,15,2
25860,0,6,25,2
25861,0,4,15,2
25866,0,19,39,2
25870,0,17,42,2
25875,0,8,7,2
25876,0,2,999,2
25879,0,3,3,2
25883,0,2,3,2
25886,0,3,8,2
25888,0,3,8,2
25889,0,9,39,2
25890,0,1,7,2
25893,0,2,4,2
25894,2,0,999,2
25895,0,3,8,2
25896,0,3,8,2
25903,0,4,37,2
25904,0,3,8,2
25905,2,7,999,2
25906,0,2,8,2
25911,0,1,9,2
25913,0,16,39,2
25918,0,4,39,2
25919,0,7,36,2
25924,0,2,8,2
25925,0,3,25,2
25928,0,1,8,2
25933,0,1,9,2
25934,0,5,29,2
25935,0,2,9,2
25937,1,3,31,2
25944,0,3,9,2
25945,0,1,8,2
25946,0,2,3,2
25947,0,2,9,2
25949,0,11,39,2
25951,0,3,9,2
25953,0,8,24,2
25954,0,6,34,2
25956,0,4,25,2
25957,0,16,44,2
25961,0,4,35,2
25962,0,17,7,2
25963,0,3,9,2
25965,0,1,9,2
25966,0,9,7,2
25969,0,1,8,2
25970,0,4,3,2
25975,0,9,35,2
25985,0,4,39,2
25986,0,3,7,2
25987,0,1,6,2
25990,0,2,8,2
25991,0,1,27,2
25992,0,1,8,2
25993,0,2,6,2
25996,0,2,9,2
25998,0,8,39,2
26001,0,2,8,2
26002,1,0,999,2
26006,0,4,34,2
26008,0,2,6,2
26011,0,3,30,2
26014,0,6,39,2
26018,0,8,39,2
26019,5,18,999,2
26020,0,6,35,2
26028,0,7,31,2
26029,0,6,15,2
26030,0,1,9,2
26032,0,2,4,2
26033,1,0,999,2
26037,0,1,8,2
26039,0,15,39,2
26040,0,5,26,2
26041,0,4,25,2
26043,0,6,42,2
26045,3,4,19,2
26046,0,3,8,2
26048,0,3,7,2
26050,0,2,8,2
26051,0,1,9,2
26052,0,2,8,2
26053,0,8,7,2
26056,0,1,3,2
26057,0,4,15,2
26058,0,5,35,2
26059,0,3,8,2
26061,0,10,5,2
26063,0,5,24,2
26065,0,2,9,2
26070,0,1,8,2
26071,0,18,39,2
26072,0,1,3,2
26075,0,2,3,2
26079,1,0,999,2
26080,0,2,29,2
26084,0,1,8,2
26088,0,3,8,2
26089,0,2,8,2
26090,0,16,39,2
26091,0,21,37,2
26095,0,4,39,2
26096,0,2,7,2
26097,0,9,24,2
26103,0,11,39,2
26104,0,4,34,2
26105,0,2,8,2
26109,0,2,3,2
26110,2,4,7,2
26111,0,1,9,2
26112,0,2,7,2
26114,0,1,9,2
26115,0,4,36,2
26118,0,1,30,2
26119,0,4,24,2
26121,0,1,3,2
26122,0,52,40,2
26123,0,6,25,2
26124,0,1,8,2
26125,0,10,39,2
26127,0,3,999,2
26128,0,4,36,2
26129,0,1,3,2
26132,0,17,37,2
26133,3,0,999,2
26135,1,0,999,2
26138,0,5,36,2
26140,0,5,8,2
26141,0,1,8,2
26144,0,1,5,2
26147,0,6,26,2
26148,0,25,40,2
26150,0,2,9,2
26151,0,18,39,2
26154,0,5,25,2
26157,0,4,7,2
26160,0,1,8,2
26161,0,4,38,2
26164,0,2,3,2
26166,0,1,8,2
26167,1,0,999,2
26168,0,1,5,2
26171,0,4,33,2
26172,0,9,33,2
26173,2,0,999,2
26174,0,6,35,2
26175,0,4,39,2
26176,0,4,34,2
26177,0,5,25,2
26180,0,7,5,2
26181,0,2,999,2
26182,7,1,999,2
